time,SkinResponse,Name
1131,8.93,Subject003
1132,8.94,Subject003
1133,8.87,Subject003
1134,8.87,Subject003
1135,8.84,Subject003
1136,8.86,Subject003
1137,8.91,Subject003
1138,9.11,Subject003
1139,9.15,Subject003
1140,8.97,Subject003
1141,8.91,Subject003
1142,8.99,Subject003
1143,9.09,Subject003
1144,9.14,Subject003
1145,9.14,Subject003
1146,9.15,Subject003
1147,9.11,Subject003
1148,9.04,Subject003
1149,9.02,Subject003
1150,9.06,Subject003
1151,9.06,Subject003
1152,9.04,Subject003
1153,8.99,Subject003
1154,8.99,Subject003
1155,8.97,Subject003
1156,8.96,Subject003
1157,8.95,Subject003
1158,8.96,Subject003
1159,8.95,Subject003
1160,9.09,Subject003
1161,9.11,Subject003
1162,9.04,Subject003
1163,8.93,Subject003
1164,9.02,Subject003
1165,9.0,Subject003
1166,8.97,Subject003
1167,8.92,Subject003
1168,8.93,Subject003
1169,8.92,Subject003
1170,8.9,Subject003
1171,8.88,Subject003
1172,8.87,Subject003
1173,8.83,Subject003
1174,8.78,Subject003
1175,8.76,Subject003
1176,8.77,Subject003
1177,8.78,Subject003
1178,8.76,Subject003
1179,8.9,Subject003
1180,9.0,Subject003
1181,8.98,Subject003
1182,8.98,Subject003
1183,8.88,Subject003
1184,8.83,Subject003
1185,8.86,Subject003
1186,8.83,Subject003
1187,8.8,Subject003
1188,8.78,Subject003
1189,8.76,Subject003
1190,8.65,Subject003
1191,8.45,Subject003
1192,8.51,Subject003
1193,8.63,Subject003
1194,8.59,Subject003
1195,8.65,Subject003
1196,8.65,Subject003
1197,8.69,Subject003
1198,8.78,Subject003
1199,8.95,Subject003
1200,8.95,Subject003
1201,8.74,Subject003
1202,8.71,Subject003
1203,8.65,Subject003
1204,8.59,Subject003
1205,8.65,Subject003
1206,8.63,Subject003
1207,8.95,Subject003
1208,8.98,Subject003
1209,9.0,Subject003
1210,9.02,Subject003
1211,8.9,Subject003
1212,8.79,Subject003
1213,8.77,Subject003
1214,9.09,Subject003
1215,9.2,Subject003
1216,9.24,Subject003
1217,9.22,Subject003
1218,9.01,Subject003
1219,8.97,Subject003
1220,8.98,Subject003
1221,8.89,Subject003
1222,8.89,Subject003
1223,9.08,Subject003
1224,9.08,Subject003
1225,9.27,Subject003
1226,9.1,Subject003
1227,9.0,Subject003
1228,9.13,Subject003
1229,8.99,Subject003
1230,8.93,Subject003
1231,9.19,Subject003
1232,9.13,Subject003
1233,8.87,Subject003
1234,8.74,Subject003
1235,8.72,Subject003
1236,8.87,Subject003
1237,9.23,Subject003
1238,9.22,Subject003
1239,9.07,Subject003
1240,9.2,Subject003
1241,9.12,Subject003
1242,9.05,Subject003
1243,9.02,Subject003
1244,8.99,Subject003
1245,9.05,Subject003
1246,9.01,Subject003
1247,8.97,Subject003
1248,8.97,Subject003
1249,9.15,Subject003
1250,9.02,Subject003
1251,8.93,Subject003
1252,9.0,Subject003
1253,8.95,Subject003
1254,8.89,Subject003
1255,8.86,Subject003
1256,8.9,Subject003
1257,8.85,Subject003
1258,8.91,Subject003
1259,8.82,Subject003
1260,8.78,Subject003
1261,8.78,Subject003
1262,8.79,Subject003
1263,8.76,Subject003
1264,8.76,Subject003
1265,8.85,Subject003
1266,8.88,Subject003
1267,9.01,Subject003
1268,8.87,Subject003
1269,8.78,Subject003
1270,8.7,Subject003
1271,8.64,Subject003
1272,8.58,Subject003
1273,8.55,Subject003
1274,8.55,Subject003
1275,8.54,Subject003
1276,8.61,Subject003
1277,8.72,Subject003
1278,8.94,Subject003
1279,8.92,Subject003
1280,8.97,Subject003
1281,8.87,Subject003
1282,8.89,Subject003
1283,8.88,Subject003
1284,8.8,Subject003
1285,8.85,Subject003
1286,8.75,Subject003
1287,8.68,Subject003
1288,8.74,Subject003
1289,8.77,Subject003
1290,8.7,Subject003
1291,8.59,Subject003
1292,8.64,Subject003
1293,8.67,Subject003
1294,8.74,Subject003
1295,8.69,Subject003
1296,8.64,Subject003
1297,8.45,Subject003
1298,8.49,Subject003
0,6.68,Subject004
1,6.62,Subject004
2,6.55,Subject004
3,6.48,Subject004
4,6.45,Subject004
5,6.44,Subject004
6,6.41,Subject004
7,6.42,Subject004
8,6.5,Subject004
9,6.6,Subject004
10,6.67,Subject004
11,6.73,Subject004
12,6.71,Subject004
13,6.72,Subject004
14,6.77,Subject004
15,6.77,Subject004
16,6.72,Subject004
17,6.65,Subject004
18,6.6,Subject004
19,6.72,Subject004
20,6.81,Subject004
21,6.79,Subject004
22,6.75,Subject004
23,6.71,Subject004
24,6.66,Subject004
25,6.66,Subject004
26,6.72,Subject004
27,6.71,Subject004
28,6.7,Subject004
29,6.69,Subject004
30,6.67,Subject004
31,6.7,Subject004
32,6.7,Subject004
33,6.66,Subject004
34,6.63,Subject004
35,6.64,Subject004
36,6.61,Subject004
37,6.62,Subject004
38,6.63,Subject004
39,6.62,Subject004
40,6.6,Subject004
41,6.58,Subject004
42,6.63,Subject004
43,6.64,Subject004
44,6.63,Subject004
45,6.62,Subject004
46,6.67,Subject004
47,6.75,Subject004
48,6.78,Subject004
49,6.76,Subject004
50,6.73,Subject004
51,6.68,Subject004
52,6.63,Subject004
53,6.58,Subject004
54,6.53,Subject004
55,6.49,Subject004
56,6.45,Subject004
57,6.42,Subject004
58,6.38,Subject004
59,6.36,Subject004
60,6.38,Subject004
61,6.5,Subject004
62,6.57,Subject004
63,6.56,Subject004
64,6.52,Subject004
65,6.51,Subject004
66,6.59,Subject004
67,6.6,Subject004
68,6.72,Subject004
69,6.78,Subject004
70,6.74,Subject004
71,6.71,Subject004
72,6.67,Subject004
73,6.61,Subject004
74,6.71,Subject004
75,6.87,Subject004
76,6.86,Subject004
77,6.82,Subject004
78,6.83,Subject004
79,6.79,Subject004
80,6.81,Subject004
81,6.89,Subject004
82,6.86,Subject004
83,6.81,Subject004
84,6.74,Subject004
85,6.67,Subject004
86,6.63,Subject004
87,6.65,Subject004
88,6.65,Subject004
89,6.71,Subject004
90,6.82,Subject004
91,6.81,Subject004
92,6.77,Subject004
93,6.7,Subject004
94,6.64,Subject004
95,6.61,Subject004
96,6.58,Subject004
97,6.54,Subject004
98,6.51,Subject004
99,6.47,Subject004
100,6.47,Subject004
101,6.6,Subject004
102,6.66,Subject004
103,6.69,Subject004
104,6.9,Subject004
105,7.02,Subject004
106,7.01,Subject004
107,6.96,Subject004
108,6.89,Subject004
109,6.84,Subject004
110,6.86,Subject004
111,6.88,Subject004
112,6.9,Subject004
113,6.93,Subject004
114,6.89,Subject004
115,6.84,Subject004
116,6.79,Subject004
117,6.74,Subject004
118,6.77,Subject004
119,6.76,Subject004
120,6.75,Subject004
121,6.78,Subject004
122,6.81,Subject004
123,6.87,Subject004
124,6.91,Subject004
125,6.89,Subject004
126,6.86,Subject004
127,6.88,Subject004
128,6.94,Subject004
129,6.95,Subject004
130,7.01,Subject004
131,7.03,Subject004
132,7.08,Subject004
133,7.1,Subject004
134,7.12,Subject004
135,7.08,Subject004
136,7.0,Subject004
137,6.95,Subject004
138,7.02,Subject004
139,7.02,Subject004
140,6.98,Subject004
141,6.93,Subject004
142,6.9,Subject004
143,6.87,Subject004
144,6.92,Subject004
145,7.07,Subject004
146,7.09,Subject004
147,7.05,Subject004
148,6.98,Subject004
149,7.04,Subject004
150,7.24,Subject004
151,7.26,Subject004
152,7.18,Subject004
153,7.11,Subject004
154,7.03,Subject004
155,7.06,Subject004
156,7.18,Subject004
157,7.25,Subject004
158,7.29,Subject004
159,7.28,Subject004
160,7.25,Subject004
161,7.37,Subject004
162,7.47,Subject004
163,7.5,Subject004
164,7.5,Subject004
165,7.46,Subject004
166,7.5,Subject004
167,7.57,Subject004
168,7.54,Subject004
169,7.49,Subject004
170,7.44,Subject004
171,7.37,Subject004
172,7.32,Subject004
173,7.28,Subject004
174,7.25,Subject004
175,7.21,Subject004
176,7.19,Subject004
177,7.18,Subject004
178,7.21,Subject004
179,7.24,Subject004
180,7.22,Subject004
181,7.18,Subject004
182,7.15,Subject004
183,7.15,Subject004
184,7.17,Subject004
185,7.16,Subject004
186,7.12,Subject004
187,7.12,Subject004
188,7.17,Subject004
189,7.15,Subject004
190,7.12,Subject004
191,7.08,Subject004
192,7.03,Subject004
193,7.05,Subject004
194,7.11,Subject004
195,7.16,Subject004
196,7.21,Subject004
197,7.21,Subject004
198,7.21,Subject004
199,7.28,Subject004
200,7.36,Subject004
201,7.49,Subject004
202,7.51,Subject004
203,7.5,Subject004
204,7.47,Subject004
205,7.45,Subject004
206,7.4,Subject004
207,7.33,Subject004
208,7.26,Subject004
209,7.2,Subject004
210,7.27,Subject004
211,7.41,Subject004
212,7.45,Subject004
213,7.47,Subject004
214,7.56,Subject004
215,7.56,Subject004
216,7.51,Subject004
217,7.44,Subject004
218,7.35,Subject004
219,7.27,Subject004
220,7.21,Subject004
221,7.16,Subject004
222,7.18,Subject004
223,7.33,Subject004
224,7.38,Subject004
225,7.34,Subject004
226,7.3,Subject004
227,7.25,Subject004
228,7.2,Subject004
229,7.15,Subject004
230,7.11,Subject004
231,7.08,Subject004
232,7.07,Subject004
233,7.17,Subject004
234,7.24,Subject004
235,7.36,Subject004
236,7.46,Subject004
237,7.55,Subject004
238,7.6,Subject004
239,7.64,Subject004
240,7.66,Subject004
241,7.77,Subject004
242,7.83,Subject004
243,7.9,Subject004
244,7.94,Subject004
245,7.99,Subject004
246,8.07,Subject004
247,8.15,Subject004
248,8.15,Subject004
249,8.15,Subject004
250,8.17,Subject004
251,8.12,Subject004
252,8.04,Subject004
253,8.02,Subject004
254,7.99,Subject004
255,7.94,Subject004
256,7.93,Subject004
257,7.95,Subject004
258,7.96,Subject004
259,7.94,Subject004
260,7.91,Subject004
261,7.85,Subject004
262,7.79,Subject004
263,7.78,Subject004
264,7.77,Subject004
265,7.73,Subject004
266,7.72,Subject004
267,7.78,Subject004
268,7.79,Subject004
269,7.75,Subject004
270,7.83,Subject004
271,7.91,Subject004
272,7.93,Subject004
273,7.9,Subject004
274,7.82,Subject004
275,7.75,Subject004
276,7.67,Subject004
277,7.62,Subject004
278,7.58,Subject004
279,7.56,Subject004
280,7.56,Subject004
281,7.55,Subject004
282,7.58,Subject004
283,7.6,Subject004
284,7.6,Subject004
285,7.65,Subject004
286,7.65,Subject004
287,7.62,Subject004
288,7.59,Subject004
289,7.6,Subject004
290,7.64,Subject004
291,7.76,Subject004
292,7.81,Subject004
293,7.79,Subject004
294,7.76,Subject004
295,7.71,Subject004
296,7.74,Subject004
297,7.9,Subject004
298,7.92,Subject004
299,7.88,Subject004
300,7.82,Subject004
301,7.75,Subject004
302,7.68,Subject004
303,7.67,Subject004
304,7.84,Subject004
305,7.9,Subject004
306,7.9,Subject004
307,7.94,Subject004
308,8.11,Subject004
309,8.14,Subject004
310,8.18,Subject004
311,8.23,Subject004
312,8.26,Subject004
313,8.34,Subject004
314,8.41,Subject004
315,8.48,Subject004
316,8.55,Subject004
317,8.58,Subject004
318,8.6,Subject004
319,8.76,Subject004
320,8.93,Subject004
321,9.01,Subject004
322,9.06,Subject004
323,9.07,Subject004
324,9.09,Subject004
325,9.15,Subject004
326,9.19,Subject004
327,9.24,Subject004
328,9.29,Subject004
329,9.24,Subject004
330,9.14,Subject004
331,9.06,Subject004
332,8.97,Subject004
333,8.89,Subject004
334,8.88,Subject004
335,8.85,Subject004
336,8.81,Subject004
337,8.75,Subject004
338,8.78,Subject004
339,9.01,Subject004
340,9.23,Subject004
341,9.33,Subject004
342,9.31,Subject004
343,9.25,Subject004
344,9.23,Subject004
345,9.27,Subject004
346,9.26,Subject004
347,9.28,Subject004
348,9.3,Subject004
349,9.25,Subject004
350,9.18,Subject004
351,9.11,Subject004
352,9.01,Subject004
353,8.97,Subject004
354,9.08,Subject004
355,9.13,Subject004
356,9.1,Subject004
357,9.03,Subject004
358,8.99,Subject004
359,8.95,Subject004
360,8.91,Subject004
361,8.85,Subject004
362,8.8,Subject004
363,8.87,Subject004
364,8.97,Subject004
365,8.98,Subject004
366,8.92,Subject004
367,8.93,Subject004
368,8.97,Subject004
369,9.02,Subject004
370,9.07,Subject004
371,9.08,Subject004
372,9.09,Subject004
373,9.09,Subject004
374,9.03,Subject004
375,8.95,Subject004
376,8.86,Subject004
377,8.77,Subject004
378,8.7,Subject004
379,8.72,Subject004
380,8.81,Subject004
381,8.86,Subject004
382,8.98,Subject004
383,9.11,Subject004
384,9.15,Subject004
385,9.14,Subject004
386,9.12,Subject004
387,9.15,Subject004
388,9.17,Subject004
389,9.18,Subject004
390,9.2,Subject004
391,9.19,Subject004
392,9.16,Subject004
393,9.21,Subject004
394,9.23,Subject004
395,9.2,Subject004
396,9.21,Subject004
397,9.23,Subject004
398,9.18,Subject004
399,9.09,Subject004
400,8.99,Subject004
401,8.89,Subject004
402,8.81,Subject004
403,8.75,Subject004
404,8.7,Subject004
405,8.67,Subject004
406,8.67,Subject004
407,8.69,Subject004
408,8.67,Subject004
409,8.65,Subject004
410,8.62,Subject004
411,8.59,Subject004
412,8.56,Subject004
413,8.54,Subject004
414,8.52,Subject004
415,8.5,Subject004
416,8.48,Subject004
417,8.46,Subject004
418,8.44,Subject004
419,8.42,Subject004
420,8.4,Subject004
421,8.38,Subject004
422,8.36,Subject004
423,8.37,Subject004
424,8.36,Subject004
425,8.35,Subject004
426,8.34,Subject004
427,8.35,Subject004
428,8.45,Subject004
429,8.52,Subject004
430,8.53,Subject004
431,8.5,Subject004
432,8.45,Subject004
433,8.41,Subject004
434,8.37,Subject004
435,8.33,Subject004
436,8.38,Subject004
437,8.56,Subject004
438,8.69,Subject004
439,8.73,Subject004
440,8.72,Subject004
441,8.69,Subject004
442,8.66,Subject004
443,8.58,Subject004
444,8.51,Subject004
445,8.43,Subject004
446,8.36,Subject004
447,8.35,Subject004
448,8.53,Subject004
449,8.62,Subject004
450,8.63,Subject004
451,8.6,Subject004
452,8.52,Subject004
453,8.44,Subject004
454,8.37,Subject004
455,8.43,Subject004
456,8.72,Subject004
457,8.81,Subject004
458,8.81,Subject004
459,8.77,Subject004
460,8.71,Subject004
461,8.64,Subject004
462,8.61,Subject004
463,8.64,Subject004
464,8.65,Subject004
465,8.62,Subject004
466,8.57,Subject004
467,8.51,Subject004
468,8.47,Subject004
469,8.49,Subject004
470,8.51,Subject004
471,8.58,Subject004
472,8.63,Subject004
473,8.61,Subject004
474,8.56,Subject004
475,8.51,Subject004
476,8.44,Subject004
477,8.39,Subject004
478,8.35,Subject004
479,8.32,Subject004
480,8.29,Subject004
481,8.27,Subject004
482,8.25,Subject004
483,8.23,Subject004
484,8.23,Subject004
485,8.22,Subject004
486,8.21,Subject004
487,8.2,Subject004
488,8.19,Subject004
489,8.17,Subject004
490,8.15,Subject004
491,8.14,Subject004
492,8.17,Subject004
493,8.21,Subject004
494,8.22,Subject004
495,8.21,Subject004
496,8.21,Subject004
497,8.26,Subject004
498,8.27,Subject004
499,8.25,Subject004
500,8.23,Subject004
501,8.23,Subject004
502,8.25,Subject004
503,8.25,Subject004
504,8.23,Subject004
505,8.21,Subject004
506,8.19,Subject004
507,8.19,Subject004
508,8.25,Subject004
509,8.27,Subject004
510,8.26,Subject004
511,8.24,Subject004
512,8.23,Subject004
513,8.2,Subject004
514,8.19,Subject004
515,8.34,Subject004
516,8.45,Subject004
517,8.46,Subject004
518,8.44,Subject004
519,8.4,Subject004
520,8.39,Subject004
521,8.44,Subject004
522,8.44,Subject004
523,8.4,Subject004
524,8.34,Subject004
525,8.28,Subject004
526,8.23,Subject004
527,8.18,Subject004
528,8.14,Subject004
529,8.16,Subject004
530,8.2,Subject004
531,8.22,Subject004
532,8.22,Subject004
533,8.2,Subject004
534,8.21,Subject004
535,8.21,Subject004
536,8.19,Subject004
537,8.19,Subject004
538,8.23,Subject004
539,8.28,Subject004
540,8.26,Subject004
541,8.23,Subject004
542,8.21,Subject004
543,8.26,Subject004
544,8.32,Subject004
545,8.32,Subject004
546,8.31,Subject004
547,8.29,Subject004
548,8.3,Subject004
549,8.46,Subject004
550,8.57,Subject004
551,8.62,Subject004
552,8.66,Subject004
553,8.67,Subject004
554,8.69,Subject004
555,8.69,Subject004
556,8.66,Subject004
557,8.62,Subject004
558,8.57,Subject004
559,8.6,Subject004
560,8.63,Subject004
561,8.61,Subject004
562,8.56,Subject004
563,8.51,Subject004
564,8.46,Subject004
565,8.42,Subject004
566,8.38,Subject004
567,8.35,Subject004
568,8.34,Subject004
569,8.34,Subject004
570,8.32,Subject004
571,8.31,Subject004
572,8.29,Subject004
573,8.27,Subject004
574,8.24,Subject004
575,8.22,Subject004
576,8.24,Subject004
577,8.3,Subject004
578,8.33,Subject004
579,8.31,Subject004
580,8.29,Subject004
581,8.26,Subject004
582,8.23,Subject004
583,8.2,Subject004
584,8.17,Subject004
585,8.15,Subject004
586,8.14,Subject004
587,8.13,Subject004
588,8.11,Subject004
589,8.09,Subject004
590,8.08,Subject004
591,8.07,Subject004
592,8.06,Subject004
593,8.04,Subject004
594,8.03,Subject004
595,8.02,Subject004
596,8.02,Subject004
597,8.05,Subject004
598,8.09,Subject004
599,8.11,Subject004
600,8.1,Subject004
601,8.09,Subject004
602,8.08,Subject004
603,8.06,Subject004
604,8.04,Subject004
605,8.02,Subject004
606,8.0,Subject004
607,7.99,Subject004
608,7.97,Subject004
609,7.96,Subject004
610,7.94,Subject004
611,7.93,Subject004
612,7.93,Subject004
613,7.92,Subject004
614,7.92,Subject004
615,7.91,Subject004
616,7.9,Subject004
617,7.89,Subject004
618,7.88,Subject004
619,7.9,Subject004
620,7.94,Subject004
621,7.95,Subject004
622,7.95,Subject004
623,7.96,Subject004
624,7.95,Subject004
625,7.94,Subject004
626,7.92,Subject004
627,7.91,Subject004
628,7.88,Subject004
629,7.87,Subject004
630,7.92,Subject004
631,7.98,Subject004
632,8.0,Subject004
633,7.99,Subject004
634,7.98,Subject004
635,7.95,Subject004
636,7.92,Subject004
637,7.89,Subject004
638,7.87,Subject004
639,7.88,Subject004
640,7.87,Subject004
641,7.94,Subject004
642,8.09,Subject004
643,8.14,Subject004
644,8.15,Subject004
645,8.12,Subject004
646,8.08,Subject004
647,8.03,Subject004
648,7.98,Subject004
649,7.94,Subject004
650,7.91,Subject004
651,7.88,Subject004
652,7.86,Subject004
653,7.85,Subject004
654,7.86,Subject004
655,7.84,Subject004
656,7.82,Subject004
657,7.81,Subject004
658,7.82,Subject004
659,7.82,Subject004
660,7.82,Subject004
661,7.81,Subject004
662,7.8,Subject004
663,7.78,Subject004
664,7.79,Subject004
665,7.81,Subject004
666,7.82,Subject004
667,7.86,Subject004
668,7.95,Subject004
669,7.99,Subject004
670,7.99,Subject004
671,7.98,Subject004
672,8.05,Subject004
673,8.14,Subject004
674,8.17,Subject004
675,8.18,Subject004
676,8.26,Subject004
677,8.31,Subject004
678,8.3,Subject004
679,8.29,Subject004
680,8.31,Subject004
681,8.3,Subject004
682,8.3,Subject004
683,8.31,Subject004
684,8.38,Subject004
685,8.42,Subject004
686,8.41,Subject004
687,8.36,Subject004
688,8.32,Subject004
689,8.3,Subject004
690,8.3,Subject004
691,8.31,Subject004
692,8.31,Subject004
693,8.27,Subject004
694,8.24,Subject004
695,8.2,Subject004
696,8.18,Subject004
697,8.15,Subject004
698,8.14,Subject004
699,8.16,Subject004
700,8.16,Subject004
701,8.14,Subject004
702,8.12,Subject004
703,8.1,Subject004
704,8.14,Subject004
705,8.17,Subject004
706,8.18,Subject004
707,8.17,Subject004
708,8.14,Subject004
709,8.12,Subject004
710,8.11,Subject004
711,8.09,Subject004
712,8.07,Subject004
713,8.05,Subject004
714,8.02,Subject004
715,8.0,Subject004
716,8.0,Subject004
717,8.05,Subject004
718,8.2,Subject004
719,8.29,Subject004
720,8.3,Subject004
721,8.28,Subject004
722,8.25,Subject004
723,8.21,Subject004
724,8.18,Subject004
725,8.19,Subject004
726,8.17,Subject004
727,8.13,Subject004
728,8.11,Subject004
729,8.1,Subject004
730,8.1,Subject004
731,8.08,Subject004
732,8.06,Subject004
733,8.04,Subject004
734,8.04,Subject004
735,8.04,Subject004
736,8.03,Subject004
737,8.03,Subject004
738,8.03,Subject004
739,8.0,Subject004
740,7.99,Subject004
741,7.98,Subject004
742,7.96,Subject004
743,7.94,Subject004
744,7.95,Subject004
745,7.92,Subject004
746,7.91,Subject004
747,7.9,Subject004
748,7.89,Subject004
749,7.88,Subject004
750,7.89,Subject004
751,7.91,Subject004
752,7.91,Subject004
753,7.91,Subject004
754,7.9,Subject004
755,7.89,Subject004
756,7.89,Subject004
757,7.89,Subject004
758,7.88,Subject004
759,7.88,Subject004
760,7.87,Subject004
761,7.86,Subject004
762,7.85,Subject004
763,7.84,Subject004
764,7.83,Subject004
765,7.82,Subject004
766,7.82,Subject004
767,7.81,Subject004
768,7.8,Subject004
769,7.79,Subject004
770,7.78,Subject004
771,7.77,Subject004
772,7.77,Subject004
773,7.76,Subject004
774,7.75,Subject004
775,7.75,Subject004
776,7.76,Subject004
777,7.78,Subject004
778,7.78,Subject004
779,7.79,Subject004
780,7.85,Subject004
781,7.94,Subject004
782,8.01,Subject004
783,8.04,Subject004
784,8.03,Subject004
785,8.01,Subject004
786,7.98,Subject004
787,7.95,Subject004
788,7.92,Subject004
789,7.91,Subject004
790,7.91,Subject004
791,7.95,Subject004
792,8.02,Subject004
793,8.03,Subject004
794,8.03,Subject004
795,8.05,Subject004
796,8.03,Subject004
797,8.0,Subject004
798,7.95,Subject004
799,7.92,Subject004
800,7.88,Subject004
801,7.86,Subject004
802,7.83,Subject004
803,7.81,Subject004
804,7.81,Subject004
805,7.81,Subject004
806,7.81,Subject004
807,7.8,Subject004
808,7.79,Subject004
809,7.77,Subject004
810,7.76,Subject004
811,7.75,Subject004
812,7.74,Subject004
813,7.73,Subject004
814,7.72,Subject004
815,7.72,Subject004
816,7.76,Subject004
817,7.82,Subject004
818,7.85,Subject004
819,7.85,Subject004
820,7.84,Subject004
821,7.82,Subject004
822,7.8,Subject004
823,7.78,Subject004
824,7.78,Subject004
825,7.77,Subject004
826,7.75,Subject004
827,7.74,Subject004
828,7.73,Subject004
829,7.72,Subject004
830,7.71,Subject004
831,7.7,Subject004
832,7.69,Subject004
833,7.68,Subject004
834,7.67,Subject004
